image_name,xmin,xmax,ymin,ymax,class_id
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_8_augmented.jpg,538,773,376,562,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_9_augmented.jpg,201,424,351,548,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_10_augmented.jpg,553,829,264,497,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_11_augmented.jpg,109,313,339,528,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_12_augmented.jpg,296,640,278,556,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_13_augmented.jpg,401,654,101,319,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_14_augmented.jpg,278,459,15,150,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_15_augmented.jpg,239,449,111,280,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_16_augmented.jpg,231,407,100,248,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_17_augmented.jpg,362,562,95,247,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_18_augmented.jpg,142,415,416,618,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_15_19_augmented.jpg,256,425,36,171,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_0_augmented.jpg,850,1172,298,552,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_1_augmented.jpg,200,450,118,313,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_2_augmented.jpg,238,477,47,279,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_3_augmented.jpg,44,319,446,734,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_4_augmented.jpg,815,1090,82,299,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_5_augmented.jpg,259,516,238,480,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_6_augmented.jpg,700,966,146,370,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_7_augmented.jpg,425,591,82,242,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_8_augmented.jpg,528,771,333,552,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_9_augmented.jpg,37,281,100,304,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_10_augmented.jpg,301,488,238,396,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_11_augmented.jpg,381,676,199,414,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_12_augmented.jpg,185,348,40,180,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_13_augmented.jpg,193,395,260,408,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_14_augmented.jpg,738,930,38,179,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_15_augmented.jpg,250,412,358,504,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_16_augmented.jpg,215,447,15,192,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_17_augmented.jpg,582,873,212,428,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_18_augmented.jpg,220,417,29,175,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_3_19_augmented.jpg,523,815,91,311,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_0_augmented.jpg,396,709,426,745,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_1_augmented.jpg,719,1034,310,549,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_2_augmented.jpg,239,423,81,238,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_3_augmented.jpg,250,506,100,290,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_4_augmented.jpg,485,735,446,662,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_5_augmented.jpg,506,691,67,205,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_6_augmented.jpg,111,358,43,302,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_7_augmented.jpg,174,420,105,311,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_8_augmented.jpg,165,422,200,389,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_9_augmented.jpg,96,298,242,427,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_10_augmented.jpg,596,777,96,250,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_11_augmented.jpg,118,303,92,231,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_12_augmented.jpg,108,307,325,543,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_13_augmented.jpg,279,439,364,530,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_14_augmented.jpg,408,630,223,409,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_15_augmented.jpg,142,390,289,472,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_16_augmented.jpg,317,578,230,446,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_17_augmented.jpg,254,490,62,264,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_18_augmented.jpg,393,635,239,428,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_1_19_augmented.jpg,150,365,359,517,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_0_augmented.jpg,796,1030,529,702,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_1_augmented.jpg,308,591,233,461,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_2_augmented.jpg,827,1072,96,308,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_3_augmented.jpg,621,955,124,402,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_4_augmented.jpg,92,275,492,640,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_5_augmented.jpg,164,324,24,142,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_6_augmented.jpg,293,455,176,334,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_7_augmented.jpg,83,365,97,305,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_8_augmented.jpg,315,590,320,562,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_9_augmented.jpg,559,879,127,371,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_10_augmented.jpg,680,997,570,807,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_11_augmented.jpg,190,379,474,618,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_12_augmented.jpg,896,1170,36,242,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_13_augmented.jpg,172,385,429,588,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_14_augmented.jpg,779,1035,43,232,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_15_augmented.jpg,281,570,178,409,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_16_augmented.jpg,153,342,259,430,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_17_augmented.jpg,764,1032,583,787,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_18_augmented.jpg,363,648,114,325,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_17_19_augmented.jpg,244,539,123,365,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_0_augmented.jpg,242,471,21,215,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_1_augmented.jpg,172,409,529,737,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_2_augmented.jpg,408,744,68,339,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_3_augmented.jpg,774,1027,363,548,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_4_augmented.jpg,749,984,280,451,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_5_augmented.jpg,347,533,237,398,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_6_augmented.jpg,698,947,58,264,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_7_augmented.jpg,534,730,48,223,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_8_augmented.jpg,648,979,200,445,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_9_augmented.jpg,47,287,339,569,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_10_augmented.jpg,223,408,365,505,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_11_augmented.jpg,97,403,148,376,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_12_augmented.jpg,202,394,53,222,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_13_augmented.jpg,674,997,336,579,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_14_augmented.jpg,770,1056,154,391,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_15_augmented.jpg,538,797,311,532,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_16_augmented.jpg,611,879,127,361,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_17_augmented.jpg,104,281,480,656,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_18_augmented.jpg,744,1023,255,465,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_8_19_augmented.jpg,91,293,308,534,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_0_augmented.jpg,152,413,84,311,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_1_augmented.jpg,164,372,78,247,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_2_augmented.jpg,231,492,416,645,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_3_augmented.jpg,128,361,593,792,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_4_augmented.jpg,615,901,518,756,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_5_augmented.jpg,291,552,46,263,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_6_augmented.jpg,303,580,261,469,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_7_augmented.jpg,174,466,167,414,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_8_augmented.jpg,783,1056,194,396,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_9_augmented.jpg,203,397,196,392,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_10_augmented.jpg,157,373,523,707,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_11_augmented.jpg,576,817,531,734,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_12_augmented.jpg,270,521,36,286,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_13_augmented.jpg,710,989,158,373,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_14_augmented.jpg,422,625,162,333,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_15_augmented.jpg,374,686,507,781,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_16_augmented.jpg,264,485,138,343,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_17_augmented.jpg,684,918,372,545,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_18_augmented.jpg,641,977,163,445,1
front_view/bowl_blue_05_04_19/augmented_data/bowl_blue_05_04_19_4_19_augmented.jpg,377,632,47,252,1
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_0_augmented.jpg,362,705,325,725,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_1_augmented.jpg,401,650,23,355,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_2_augmented.jpg,271,444,296,561,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_3_augmented.jpg,802,1036,149,429,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_4_augmented.jpg,483,724,300,607,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_5_augmented.jpg,373,636,23,330,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_6_augmented.jpg,548,782,167,485,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_7_augmented.jpg,79,327,153,386,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_8_augmented.jpg,675,855,74,333,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_9_augmented.jpg,488,725,76,406,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_10_augmented.jpg,365,636,143,496,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_11_augmented.jpg,743,976,327,678,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_12_augmented.jpg,456,657,122,404,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_13_augmented.jpg,680,881,46,322,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_14_augmented.jpg,425,745,175,528,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_15_augmented.jpg,535,810,92,415,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_16_augmented.jpg,245,510,306,604,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_17_augmented.jpg,20,177,280,503,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_18_augmented.jpg,444,747,331,693,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_15_19_augmented.jpg,431,704,311,647,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_0_augmented.jpg,665,805,23,233,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_1_augmented.jpg,245,382,33,225,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_2_augmented.jpg,567,766,197,457,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_3_augmented.jpg,224,465,240,464,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_4_augmented.jpg,159,374,346,540,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_5_augmented.jpg,593,814,184,510,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_6_augmented.jpg,195,476,315,595,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_7_augmented.jpg,198,404,247,558,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_8_augmented.jpg,398,611,117,390,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_9_augmented.jpg,158,345,9,262,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_10_augmented.jpg,197,367,345,536,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_11_augmented.jpg,407,694,157,502,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_12_augmented.jpg,202,452,8,275,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_13_augmented.jpg,84,341,293,530,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_14_augmented.jpg,115,335,329,610,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_15_augmented.jpg,378,627,252,612,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_16_augmented.jpg,645,890,186,528,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_17_augmented.jpg,656,980,206,592,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_18_augmented.jpg,110,357,372,610,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_18_19_augmented.jpg,230,534,174,457,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_0_augmented.jpg,105,326,358,562,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_1_augmented.jpg,759,1030,221,558,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_2_augmented.jpg,398,601,399,669,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_3_augmented.jpg,403,721,215,551,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_4_augmented.jpg,296,514,163,471,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_5_augmented.jpg,237,376,51,254,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_6_augmented.jpg,230,450,164,498,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_7_augmented.jpg,160,453,297,562,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_8_augmented.jpg,373,688,238,572,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_9_augmented.jpg,99,392,258,624,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_10_augmented.jpg,704,970,149,506,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_11_augmented.jpg,472,720,42,347,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_12_augmented.jpg,254,579,449,791,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_13_augmented.jpg,614,846,140,452,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_14_augmented.jpg,912,1187,59,377,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_15_augmented.jpg,690,977,190,571,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_16_augmented.jpg,493,693,319,619,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_17_augmented.jpg,237,477,192,527,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_18_augmented.jpg,254,478,92,313,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_5_19_augmented.jpg,947,1195,116,488,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_0_augmented.jpg,393,619,338,574,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_1_augmented.jpg,115,329,143,450,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_2_augmented.jpg,175,386,211,513,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_3_augmented.jpg,411,641,262,503,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_4_augmented.jpg,581,818,456,727,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_5_augmented.jpg,80,295,224,533,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_6_augmented.jpg,151,451,308,590,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_7_augmented.jpg,208,380,54,290,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_8_augmented.jpg,197,441,214,565,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_9_augmented.jpg,388,604,181,412,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_10_augmented.jpg,36,304,145,494,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_11_augmented.jpg,168,498,87,381,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_12_augmented.jpg,456,626,310,553,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_13_augmented.jpg,456,810,193,554,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_14_augmented.jpg,350,539,387,575,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_15_augmented.jpg,233,454,13,231,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_16_augmented.jpg,30,220,193,418,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_17_augmented.jpg,103,286,199,407,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_18_augmented.jpg,364,654,34,376,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_4_19_augmented.jpg,590,816,228,516,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_0_augmented.jpg,197,439,68,380,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_1_augmented.jpg,218,474,481,739,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_2_augmented.jpg,200,437,272,528,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_3_augmented.jpg,19,302,251,484,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_4_augmented.jpg,213,459,82,306,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_5_augmented.jpg,366,568,120,397,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_6_augmented.jpg,114,400,225,523,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_7_augmented.jpg,398,617,135,458,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_8_augmented.jpg,259,565,101,438,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_9_augmented.jpg,74,398,248,597,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_10_augmented.jpg,153,466,437,731,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_11_augmented.jpg,289,565,57,437,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_12_augmented.jpg,456,673,14,277,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_13_augmented.jpg,220,421,118,325,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_14_augmented.jpg,576,728,61,259,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_15_augmented.jpg,532,836,94,484,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_16_augmented.jpg,170,403,478,756,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_17_augmented.jpg,601,806,8,312,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_18_augmented.jpg,207,499,376,725,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_19_19_augmented.jpg,171,423,258,586,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_0_augmented.jpg,81,313,273,544,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_1_augmented.jpg,325,494,52,306,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_2_augmented.jpg,743,869,276,465,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_3_augmented.jpg,348,543,139,420,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_4_augmented.jpg,679,849,17,258,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_5_augmented.jpg,40,293,45,237,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_6_augmented.jpg,416,711,90,402,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_7_augmented.jpg,194,460,323,628,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_8_augmented.jpg,483,727,212,574,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_9_augmented.jpg,236,385,8,205,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_10_augmented.jpg,56,436,347,679,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_11_augmented.jpg,799,987,261,553,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_12_augmented.jpg,86,317,0,223,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_13_augmented.jpg,116,435,156,487,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_14_augmented.jpg,108,285,225,489,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_15_augmented.jpg,42,297,50,260,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_16_augmented.jpg,550,806,94,444,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_17_augmented.jpg,137,352,248,458,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_18_augmented.jpg,48,208,40,293,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_2_19_augmented.jpg,612,836,122,394,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_0_augmented.jpg,183,429,135,409,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_1_augmented.jpg,195,403,431,694,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_2_augmented.jpg,148,405,526,768,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_3_augmented.jpg,702,946,290,592,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_4_augmented.jpg,489,642,257,443,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_5_augmented.jpg,265,530,358,621,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_6_augmented.jpg,97,277,2,230,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_7_augmented.jpg,41,281,111,348,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_8_augmented.jpg,111,326,107,366,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_9_augmented.jpg,502,700,231,455,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_10_augmented.jpg,61,233,211,355,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_11_augmented.jpg,473,820,73,427,2
front_view/cup_pink_05_04_19/augmented_data/cup_pink_05_04_19_9_12_augmented.jpg,268,513,95,353,2
